Temps;EA0;Temps;EA1;Temps;I
0.000194;0.183967560529709;0.000194;2.85391538590193;0.000194;0.145662703861793
0.000195;0.188926234841347;0.000195;2.87377216666937;0.000195;0.135719836999973
0.000196;0.193884909152985;0.000196;2.89362894743681;0.000196;0.135719836999973
0.000197;0.198843583464622;0.000197;2.90852153301239;0.000197;0.129091259092093
0.000198;0.198843583464622;0.000198;2.92341411858797;0.000198;0.109205525368452
0.000199;0.20380225777626;0.000199;2.94327089935541;0.000199;0.117491247753302
0.0002;0.208760932087898;0.0002;2.96312768012285;0.0002;0.120805536707242
0.000201;0.213719606399536;0.000201;2.98298446089029;0.000201;0.125776970138152
0.000202;0.218678280711174;0.000202;2.99787704646587;0.000202;0.140691270430883
0.000203;0.208760932087898;0.000203;3.00284124165773;0.000203;0.139034125953913
0.000204;0.213719606399536;0.000204;3.01773382723331;0.000204;0.150634137292703
0.000205;0.213719606399536;0.000205;3.0326264128089;0.000205;0.147319848338763
0.000206;0.218678280711174;0.000206;3.04751899838448;0.000206;0.157262715200583
0.000207;0.218678280711174;0.000207;3.06241158396006;0.000207;0.153948426246643
0.000208;0.218678280711174;0.000208;3.07730416953564;0.000208;0.147319848338763
0.000209;0.223636955022812;0.000209;3.09219675511122;0.000209;0.142348414907853
0.00021;0.223636955022812;0.00021;3.1070893406868;0.00021;0.137376981476943
0.000211;0.223636955022812;0.000211;3.12198192626238;0.000211;0.129091259092093
0.000212;0.22859562933445;0.000212;3.13687451183796;0.000212;0.132405548046033
0.000213;0.233554303646088;0.000213;3.1567312926054;0.000213;0.135719836999973
0.000214;0.243471652269363;0.000214;3.17658807337284;0.000214;0.142348414907853
0.000215;0.238512977957726;0.000215;3.18651646375656;0.000215;0.140691270430883
0.000216;0.22859562933445;0.000216;3.1815522685647;0.000216;0.148976992815733
0.000217;0.243471652269363;0.000217;3.206373244524;0.000217;0.168862726539373
0.000218;0.233554303646088;0.000218;3.21133743971586;0.000218;0.157262715200583
0.000219;0.233554303646088;0.000219;3.22126583009958;0.000219;0.162234148631493
0.00022;0.233554303646088;0.00022;3.2311942204833;0.00022;0.170519871016343
0.000221;0.238512977957726;0.000221;3.24608680605888;0.000221;0.158919859677553
0.000222;0.238512977957726;0.000222;3.2560151964426;0.000222;0.148976992815733
0.000223;0.238512977957726;0.000223;3.27090778201818;0.000223;0.152291281769673
0.000224;0.238512977957726;0.000224;3.28083617240191;0.000224;0.147319848338763
0.000225;0.248430326581001;0.000225;3.30069295316935;0.000225;0.145662703861793
0.000226;0.253389000892639;0.000226;3.32054973393679;0.000226;0.150634137292703
0.000227;0.248430326581001;0.000227;3.32551392912865;0.000227;0.153948426246643
0.000228;0.253389000892639;0.000228;3.34040651470423;0.000228;0.172177015493313
0.000229;0.243471652269363;0.000229;3.34040651470423;0.000229;0.163891293108463
0.00023;0.243471652269363;0.00023;3.35033490508795;0.00023;0.172177015493313
0.000231;0.243471652269363;0.000231;3.36026329547167;0.000231;0.173834159970284
0.000232;0.243471652269363;0.000232;3.37515588104725;0.000232;0.182119882355134
0.000233;0.248430326581001;0.000233;3.38508427143097;0.000233;0.170519871016343
0.000234;0.248430326581001;0.000234;3.39501266181469;0.000234;0.173834159970284
0.000235;0.248430326581001;0.000235;3.40494105219841;0.000235;0.170519871016343
0.000236;0.243471652269363;0.000236;3.40990524739027;0.000236;0.158919859677553
