Temps;EA0;Temps;EA1;Temps;I
0.00039;0.645124271512032;0.00039;-0.908944569528103;0.00039;0.0894359987229109
0.000392;0.610413551330566;0.000392;-0.884123593568802;0.000392;0.0904302854090929
0.000394;0.590578854084015;0.000394;-0.8344816416502;0.000394;0.095898862183094
0.000396;0.550909459590912;0.000396;-0.814624860882759;0.000396;0.101864582300186
0.000398;0.506281390786171;0.000398;-0.804696470499039;0.000398;0.112801735848188
0.0004;0.471570670604706;0.0004;-0.784839689731598;0.0004;0.117773169279098
0.000402;0.436859950423241;0.000402;-0.764982908964157;0.000402;0.122744602710009
0.000404;0.397190555930138;0.000404;-0.760018713772297;0.000404;0.129207466170192
0.000406;0.36743851006031;0.000406;-0.750090323388577;0.000406;0.127716036140919
0.000408;0.327769115567207;0.000408;-0.745126128196716;0.000408;0.130698896199465
0.00041;0.293058395385742;0.00041;-0.740161933004856;0.00041;0.135173186287284
0.000412;0.253389000892639;0.000412;-0.745126128196716;0.000412;0.145613196492195
0.000414;0.213719606399536;0.000414;-0.750090323388577;0.000414;0.149093199893832
0.000416;0.179008886218071;0.000416;-0.764982908964157;0.000416;0.14809891320765
0.000418;0.13438081741333;0.000418;-0.789803884923458;0.000418;0.14312747977674
0.00042;0.104628771543503;0.00042;-0.804696470499039;0.00042;0.146607483178377
0.000422;0.0699180513620377;0.000422;-0.819589056074619;0.000422;0.146110339835286
0.000424;0.0252899825572968;0.000424;-0.859302617609501;0.000424;0.154064633324742
0.000426;-0.0094207376241684;0.000426;-0.899016179144382;0.000426;0.152573203295469
0.000428;-0.0590074807405472;0.000428;-0.948658131062984;0.000428;0.151578916609287
0.00043;-0.0937182009220123;0.00043;-0.993335887789726;0.00043;0.146607483178377
0.000432;-0.138346269726753;0.000432;-1.05787042528391;0.000432;0.140144619718194
0.000434;-0.158180966973305;0.000434;-1.09758398681879;0.000434;0.146607483178377
0.000436;-0.19289168715477;0.000436;-1.15715432912111;0.000436;0.145116053149104
0.000438;-0.237519755959511;0.000438;-1.23658145219088;0.000438;0.144121766462922
0.00044;-0.272230476140976;0.00044;-1.31104438006878;0.00044;0.133681756258011
0.000442;-0.316858544945717;0.000442;-1.40536408871412;0.000442;0.135173186287284
0.000444;-0.346610590815544;0.000444;-1.48479121178389;0.000444;0.131693182885647
0.000446;-0.376362636685371;0.000446;-1.57911092042923;0.000446;0.126224606111646
0.000448;-0.411073356866837;0.000448;-1.67839482426643;0.000448;0.120258885994554
0.00045;-0.45074275135994;0.00045;-1.80249970406294;0.00045;0.117276025936008
0.000452;-0.485453471541405;0.000452;-1.91667619347572;0.000452;0.110316019132733
0.000454;-0.525122866034508;0.000454;-2.03581687808037;0.000454;0.108327445760369
0.000456;-0.559833586215973;0.000456;-2.15495756268501;0.000456;0.103356012329459
0.000458;-0.5895856320858;0.000458;-2.25920566171408;0.000458;0.0914245720952749
0.00046;-0.629255026578903;0.00046;-2.37338215112686;0.00046;0.0839674219489098
0.000462;-0.654048398137093;0.000462;-2.47266605496407;0.000462;0.0710416950285435
0.000464;-0.698676466941833;0.000464;-2.60173512995243;0.000464;0.0780017018318176
0.000466;-0.723469838500023;0.000466;-2.70101903378963;0.000466;0.0675616916269064
0.000468;-0.758180558681488;0.000468;-2.81519552320242;0.000468;0.0601045414805412
0.00047;-0.787932604551315;0.00047;-2.92440781742334;0.00047;0.0417102377861738
0.000472;-0.827601999044418;0.000472;-3.04851269721985;0.000472;0.0307730842381716
0.000474;-0.832560673356056;0.000474;-3.13290401548147;0.000474;0.0262987941503525
0.000476;-0.867271393537521;0.000476;-3.2421163097024;0.000476;0.0208302173763514
0.000478;-0.901982113718986;0.000478;-3.35629279911518;0.000478;0.0113844938576221
0.00048;-0.926775485277176;0.00048;-3.46550509333611;0.00048;-0.00104408971965313
0.000482;-0.961486205458641;0.000482;-3.59457416832447;0.000482;-0.0174498200416565
0.000484;-0.971403554081917;0.000484;-3.67896548658609;0.000484;-0.0263984002172947
0.000486;-0.996196925640106;0.000486;-3.78321358561516;0.000486;-0.0328612636774778
0.000488;-1.01107294857502;0.000488;-3.8775332942605;0.000488;-0.0437984172254801
0.00049;-1.03586632013321;0.00049;-3.98674558848143;0.00049;-0.0552327141165733
0.000492;-1.0606596916914;0.000492;-4.09595788270235;0.000492;-0.0741241611540318
0.000494;-1.07553571462631;0.000494;-4.19524178653955;0.000494;-0.0756155911833048
0.000496;-1.08049438893795;0.000496;-4.27466890960932;0.000496;-0.0920213215053081
0.000498;-1.10528776049614;0.000498;-4.38388120383024;0.000498;-0.104947048425674
0.0005;-1.10528776049614;0.0005;-4.46330832690001;0.0005;-0.120855635404587
0.000502;-1.11024643480778;0.000502;-4.55266384035349;0.000502;-0.13228993229568
0.000504;-1.1399984806776;0.000504;-4.66187613457441;0.000504;-0.1422327991575
0.000506;-1.14495715498924;0.000506;-4.74626745283604;0.000506;-0.151181379333138
0.000508;-1.14991582930088;0.000508;-4.83065877109766;0.000508;-0.163609962910414
0.00051;-1.14991582930088;0.00051;-4.91505008935928;0.00051;-0.180015693232417
0.000512;-1.14991582930088;0.000512;-4.99944140762091;0.000512;-0.201392856985331
0.000514;-1.15487450361252;0.000514;-5.07390433549881;0.000514;-0.209347150474787
0.000516;-1.15983317792416;0.000516;-5.16325984895229;0.000516;-0.213821440562606
0.000518;-1.15983317792416;0.000518;-5.23275858163834;0.000518;-0.228238597512245
0.00052;-1.15487450361252;0.00052;-5.30722150951624;0.00052;-0.239672894403338
0.000522;-1.15983317792416;0.000522;-5.386648632586;0.000522;-0.263535774871707
0.000524;-1.1399984806776;0.000524;-5.44125477969646;0.000524;-0.270495781674981
0.000526;-1.12016378343105;0.000526;-5.49089673161507;0.000526;-0.283918651938438
0.000528;-1.11520510911942;0.000528;-5.55046707391739;0.000528;-0.292370088770986
0.00053;-1.11520510911942;0.00053;-5.62493000179529;0.00053;-0.301815812289715
0.000532;-1.1003290861845;0.000532;-5.66960775852203;0.000532;-0.320707259327173
0.000534;-1.08545306324959;0.000534;-5.7242139056325;0.000534;-0.32915869615972
0.000536;-1.07553571462631;0.000536;-5.77882005274296;0.000536;-0.346558713167906
